run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,STANSTED,RYANAIR,S,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,CITY OF DERRY (EGLINTON),RYANAIR,S,36,0,0,8.333333,25.000000,47.222222,5.555556,8.333333,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,11.472222,44,90.909091,9.613636
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,MANCHESTER,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,MANCHESTER,MONARCH AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,15.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,MANCHESTER,RYANAIR,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,NEWCASTLE,CELLO AVIATION LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,NEWCASTLE,RYANAIR,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,NEWQUAY,FLYBE LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,9.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,SOUTHAMPTON,GAINJET AVIATION,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,SOUTHAMPTON,MALETH AERO,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,33.666667
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),AUSTRIA,INNSBRUCK,MONARCH AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,13.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),AUSTRIA,SALZBURG,EASYJET AIRLINE COMPANY LTD,S,8,0,0,0.000000,25.000000,62.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.750000,8,62.500000,10.125000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),CYPRUS,LARNACA,EASYJET AIRLINE COMPANY LTD,S,18,0,0,0.000000,33.333333,33.333333,11.111111,16.666667,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,16.444444,18,72.222222,19.888889
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),FRANCE,BERGERAC,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,88.888889,12.277778
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),FRANCE,GRENOBLE,EASYJET AIRLINE COMPANY LTD,S,8,0,0,12.500000,50.000000,12.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,8,25.000000,45.125000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),FRANCE,NICE,EASYJET AIRLINE COMPANY LTD,S,22,0,0,13.636364,63.636364,13.636364,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.636364,22,100.000000,0.681818
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),FRANCE,BEAUVAIS,RYANAIR,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),FRANCE,PARIS (CHARLES DE GAULLE),EASYJET AIRLINE COMPANY LTD,S,30,0,0,6.666667,36.666667,33.333333,13.333333,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.833333,38,76.315789,14.552632
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),GERMANY,BERLIN (SCHONEFELD),EASYJET AIRLINE COMPANY LTD,S,30,0,0,3.333333,50.000000,26.666667,10.000000,6.666667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,8.600000,38,81.578947,10.394737
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),GERMANY,FRANKFURT MAIN,FLYBE LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),GERMANY,MUNICH,RYANAIR,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ICELAND,KEFLAVIK,Unknown,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,37.500000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,51,0,1,5.769231,48.076923,34.615385,1.923077,5.769231,1.923077,0.000000,0.000000,0.000000,0.000000,1.923077,4.843137,52,90.384615,11.942308
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),IRISH REPUBLIC,CORK,RYANAIR,S,45,0,1,2.173913,32.608696,30.434783,13.043478,10.869565,8.695652,0.000000,0.000000,0.000000,0.000000,2.173913,15.777778,44,68.181818,15.090909
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),IRISH REPUBLIC,DUBLIN,AER LINGUS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34,100.000000,2.058824
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),IRISH REPUBLIC,DUBLIN,RYANAIR,S,223,0,0,5.381166,44.843049,30.044843,7.174888,8.520179,2.690583,1.345291,0.000000,0.000000,0.000000,0.000000,10.681614,228,90.350877,6.100877
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ITALY,BERGAMO,BLUE AIR TRANSPORT AERIAN,S,24,0,0,0.000000,41.666667,45.833333,8.333333,0.000000,0.000000,0.000000,0.000000,4.166667,0.000000,0.000000,18.625000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ITALY,MILAN (MALPENSA),RYANAIR,S,26,0,0,0.000000,11.538462,30.769231,46.153846,3.846154,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,19.384615,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ITALY,PISA,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,88.888889,5.055556
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ITALY,ROME (FIUMICINO),BLUE AIR TRANSPORT AERIAN,S,50,0,0,2.000000,40.000000,30.000000,14.000000,6.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,44.440000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),ITALY,VENICE,EASYJET AIRLINE COMPANY LTD,S,18,0,0,16.666667,44.444444,22.222222,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.611111,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),MALTA,MALTA,RYANAIR,S,18,0,0,5.555556,44.444444,38.888889,5.555556,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.277778,18,66.666667,51.611111
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),NETHERLANDS,AMSTERDAM,EASYJET AIRLINE COMPANY LTD,S,142,0,2,4.166667,67.361111,18.750000,2.777778,2.777778,2.083333,0.000000,0.694444,0.000000,0.000000,1.388889,5.816901,146,82.191781,9.136986
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET AIRLINE COMPANY LTD,S,22,0,0,9.090909,68.181818,13.636364,4.545455,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.909091,23,82.608696,8.304348
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,18,0,0,5.555556,16.666667,55.555556,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.555556,18,72.222222,16.055556
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET AIRLINE COMPANY LTD,S,18,0,0,0.000000,50.000000,44.444444,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,20,95.000000,6.650000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),PORTUGAL(EXCLUDING MADEIRA),OPORTO (PORTUGAL),RYANAIR,S,18,0,0,5.555556,22.222222,66.666667,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.722222,18,88.888889,8.833333
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,ALICANTE,BLUE AIR TRANSPORT AERIAN,S,26,0,0,3.846154,34.615385,38.461538,15.384615,0.000000,0.000000,0.000000,7.692308,0.000000,0.000000,0.000000,27.576923,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,ALICANTE,EASYJET AIRLINE COMPANY LTD,S,40,0,0,12.500000,40.000000,30.000000,0.000000,12.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.050000,36,94.444444,2.361111
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,ALICANTE,RYANAIR,S,46,0,0,0.000000,39.130435,43.478261,8.695652,8.695652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.260870,48,93.750000,2.729167
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,BARCELONA,EASYJET AIRLINE COMPANY LTD,S,42,0,0,7.142857,61.904762,21.428571,4.761905,2.380952,2.380952,0.000000,0.000000,0.000000,0.000000,0.000000,5.285714,52,75.000000,9.442308
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,BARCELONA,RYANAIR,S,37,0,0,2.702703,21.621622,48.648649,16.216216,10.810811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.810811,36,69.444444,12.833333
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,MADRID,EASYJET AIRLINE COMPANY LTD,S,40,0,0,10.000000,57.500000,27.500000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.750000,38,78.947368,13.578947
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,MALAGA,EASYJET AIRLINE COMPANY LTD,S,32,0,0,34.375000,40.625000,18.750000,3.125000,0.000000,3.125000,0.000000,0.000000,0.000000,0.000000,0.000000,4.875000,34,100.000000,0.352941
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,MALAGA,RYANAIR,S,40,0,0,7.500000,37.500000,45.000000,2.500000,5.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,7.300000,40,90.000000,6.025000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,MURCIA SAN JAVIER,RYANAIR,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN,PALMA DE MALLORCA,EASYJET AIRLINE COMPANY LTD,S,18,0,0,22.222222,61.111111,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.555556,18,100.000000,0.666667
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),ARRECIFE,EASYJET AIRLINE COMPANY LTD,S,20,0,0,25.000000,45.000000,20.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.800000,18,94.444444,2.222222
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,18,0,0,5.555556,22.222222,27.777778,38.888889,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888889,26,84.615385,7.115385
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),FUERTEVENTURA,EASYJET AIRLINE COMPANY LTD,S,18,0,0,33.333333,22.222222,33.333333,5.555556,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,16,75.000000,9.812500
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,8,0,0,0.000000,25.000000,37.500000,0.000000,12.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.125000,10,80.000000,11.200000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,62.500000,12.500000
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,12,0,0,8.333333,8.333333,83.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.916667,15,73.333333,21.266667
05/09/2018 14:51,201801,LIVERPOOL (JOHN LENNON),SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,S,138,0,0,11.594203,55.797101,19.565217,7.246377,5.072464,0.724638,0.000000,0.000000,0.000000,0.000000,0.000000,5.384058,154,85.714286,6.655844
05/09/2018 14:51,201801,GATWICK,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,75.000000,27.375000
05/09/2018 14:51,201801,GATWICK,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,S,26,0,0,0.000000,15.384615,61.538462,23.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.230769,19,73.684211,11.894737
05/09/2018 14:51,201801,GATWICK,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMAS COOK AIRLINES LTD,S,10,0,0,30.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,25.000000,35.125000
05/09/2018 14:51,201801,GATWICK,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,37.500000,20.250000
05/09/2018 14:51,201801,GATWICK,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,S,37,0,0,2.702703,16.216216,54.054054,16.216216,10.810811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.567568,28,50.000000,24.571429
05/09/2018 14:51,201801,GATWICK,CANADA,CALGARY,AIR TRANSAT,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,53.500000
05/09/2018 14:51,201801,GATWICK,CANADA,CALGARY,WEST JET AIRLINES,S,28,0,1,6.896552,3.448276,37.931034,13.793103,13.793103,0.000000,6.896552,13.793103,0.000000,0.000000,3.448276,52.357143,26,42.307692,68.923077
05/09/2018 14:51,201801,GATWICK,CANADA,HALIFAX INT,FAI FLIGHT- AMBULANCE SERVICE,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,GATWICK,CANADA,ST JOHNS,NORWEGIAN AIR SHUTTLE,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.000000,0,0.000000,0.000000
05/09/2018 14:51,201801,GATWICK,CANADA,TORONTO,AIR TRANSAT,S,62,0,0,6.451613,25.806452,24.193548,11.290323,14.516129,11.290323,0.000000,6.451613,0.000000,0.000000,0.000000,38.919355,62,67.741935,26.032258
05/09/2018 14:51,201801,GATWICK,CANADA,TORONTO,WEST JET AIRLINES,S,62,0,0,11.290323,19.354839,33.870968,8.064516,12.903226,4.838710,9.677419,0.000000,0.000000,0.000000,0.000000,26.693548,62,56.451613,19.870968
05/09/2018 14:51,201801,GATWICK,CANADA,VANCOUVER,AIR TRANSAT,S,4,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.250000,18,55.555556,26.000000
05/09/2018 14:51,201801,GATWICK,ANTIGUA AND BARBUDA,ANTIGUA,BRITISH AIRWAYS PLC,S,10,0,0,0.000000,40.000000,20.000000,10.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,40.700000,9,88.888889,8.888889
05/09/2018 14:51,201801,GATWICK,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,S,34,0,0,0.000000,64.705882,26.470588,5.882353,0.000000,2.941176,0.000000,0.000000,0.000000,0.000000,0.000000,5.382353,34,76.470588,13.882353
05/09/2018 14:51,201801,GATWICK,BARBADOS,BRIDGETOWN,BRITISH AIRWAYS PLC,S,106,0,0,7.547170,34.905660,31.132075,7.547170,9.433962,5.660377,1.886792,1.886792,0.000000,0.000000,0.000000,20.509434,109,76.146789,14.256881
05/09/2018 14:51,201801,GATWICK,BARBADOS,BRIDGETOWN,THOMAS COOK AIRLINES LTD,C,20,0,0,0.000000,10.000000,30.000000,20.000000,10.000000,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,40.000000,17,35.294118,28.705882
05/09/2018 14:51,201801,GATWICK,BARBADOS,BRIDGETOWN,THOMAS COOK AIRLINES LTD,S,8,0,0,25.000000,0.000000,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.125000,0,0.000000,0.000000
05/09/2018 14:51,201801,GATWICK,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,31,0,0,3.225806,22.580645,38.709677,12.903226,19.354839,3.225806,0.000000,0.000000,0.000000,0.000000,0.000000,16.903226,29,24.137931,44.068966
05/09/2018 14:51,201801,GATWICK,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,S,62,0,0,19.354839,27.419355,30.645161,14.516129,4.838710,3.225806,0.000000,0.000000,0.000000,0.000000,0.000000,9.838710,62,72.580645,14.000000
05/09/2018 14:51,201801,GATWICK,BERMUDA,BERMUDA,BRITISH AIRWAYS PLC,S,42,0,2,6.818182,45.454545,25.000000,4.545455,2.272727,2.272727,6.818182,2.272727,0.000000,0.000000,4.545455,22.404762,43,88.372093,15.813953
05/09/2018 14:51,201801,GATWICK,GRENADA,GRENADA,BRITISH AIRWAYS PLC,S,17,0,0,23.529412,23.529412,23.529412,11.764706,11.764706,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,13.470588,17,94.117647,4.764706
05/09/2018 14:51,201801,GATWICK,GRENADA,GRENADA,VIRGIN ATLANTIC AIRWAYS LTD,S,18,0,0,22.222222,27.777778,44.444444,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,18,55.555556,16.388889
05/09/2018 14:51,201801,GATWICK,JAMAICA,KINGSTON,BRITISH AIRWAYS PLC,S,27,0,0,11.111111,7.407407,40.740741,22.222222,7.407407,3.703704,3.703704,3.703704,0.000000,0.000000,0.000000,27.444444,25,32.000000,30.960000
05/09/2018 14:51,201801,GATWICK,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,34,0,0,0.000000,17.647059,61.764706,14.705882,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.382353,35,34.285714,70.628571
05/09/2018 14:51,201801,GATWICK,JAMAICA,MONTEGO BAY,VIRGIN ATLANTIC AIRWAYS LTD,S,27,0,0,18.518519,44.444444,22.222222,14.814815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.037037,24,41.666667,23.000000
05/09/2018 14:51,201801,GATWICK,PUERTO RICO,SAN JUAN (PUERTO RICO),NORWEGIAN AIR SHUTTLE,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,47.058824,60.411765
05/09/2018 14:51,201801,GATWICK,SAINT KITTS AND NEVIS,ST KITTS,BRITISH AIRWAYS PLC,S,17,0,0,23.529412,29.411765,23.529412,5.882353,17.647059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588235,17,76.470588,9.000000
05/09/2018 14:51,201801,GATWICK,ST LUCIA,ST LUCIA (HEWANORRA),THOMAS COOK AIRLINES LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,25.000000,18.000000
05/09/2018 14:51,201801,GATWICK,ST LUCIA,ST LUCIA (HEWANORRA),TUI AIRWAYS LTD,C,8,0,0,12.500000,0.000000,62.500000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500000,0,0.000000,0.000000
05/09/2018 14:51,201801,GATWICK,ST LUCIA,ST LUCIA (HEWANORRA),VIRGIN ATLANTIC AIRWAYS LTD,S,9,0,0,33.333333,33.333333,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.888889,10,40.000000,23.200000
05/09/2018 14:51,201801,GATWICK,TRINIDAD AND TOBAGO,PORT OF SPAIN,BRITISH AIRWAYS PLC,S,45,0,0,15.555556,28.888889,40.000000,6.666667,6.666667,2.222222,0.000000,0.000000,0.000000,0.000000,0.000000,7.466667,45,77.777778,14.622222
05/09/2018 14:51,201801,GATWICK,TRINIDAD AND TOBAGO,TOBAGO,BRITISH AIRWAYS PLC,S,18,0,0,16.666667,16.666667,33.333333,5.555556,5.555556,5.555556,11.111111,5.555556,0.000000,0.000000,0.000000,37.277778,18,72.222222,29.888889
05/09/2018 14:51,201801,GATWICK,TRINIDAD AND TOBAGO,TOBAGO,VIRGIN ATLANTIC AIRWAYS LTD,S,18,0,0,22.222222,11.111111,27.777778,27.777778,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,18,50.000000,20.888889
05/09/2018 14:51,201801,GATWICK,TURKS AND CAICOS ISLANDS,PROVIDENCIALES,BRITISH AIRWAYS PLC,S,17,0,0,29.411765,47.058824,23.529412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.235294,18,77.777778,11.111111
05/09/2018 14:51,201801,GATWICK,COSTA RICA,LIBERIA,TUI AIRWAYS LTD,C,9,0,0,22.222222,0.000000,44.444444,22.222222,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,10,70.000000,12.800000
05/09/2018 14:51,201801,GATWICK,COSTA RICA,SAN JOSE COST RICA,BRITISH AIRWAYS PLC,S,26,0,0,15.384615,34.615385,34.615385,7.692308,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.538462,26,34.615385,40.076923
05/09/2018 14:51,201801,GATWICK,CUBA,HAVANA,VIRGIN ATLANTIC AIRWAYS LTD,S,26,0,0,19.230769,38.461538,26.923077,7.692308,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.307692,27,70.370370,13.629630
05/09/2018 14:51,201801,GATWICK,CUBA,HOLGUIN (FRANK PAIS),THOMAS COOK AIRLINES LTD,S,10,0,0,0.000000,10.000000,30.000000,10.000000,0.000000,30.000000,0.000000,10.000000,10.000000,0.000000,0.000000,99.800000,9,77.777778,15.111111
05/09/2018 14:51,201801,GATWICK,CUBA,VARADERO,TUI AIRWAYS LTD,C,8,0,0,0.000000,12.500000,37.500000,37.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.250000,8,12.500000,32.250000
05/09/2018 14:51,201801,GATWICK,DOMINICAN REPUBLIC,LA ROMANA,TUI AIRWAYS LTD,C,9,0,0,0.000000,0.000000,77.777778,0.000000,0.000000,0.000000,11.111111,11.111111,0.000000,0.000000,0.000000,48.222222,0,0.000000,0.000000
05/09/2018 14:51,201801,GATWICK,DOMINICAN REPUBLIC,PUERTO PLATA,TUI AIRWAYS LTD,C,10,0,0,0.000000,50.000000,30.000000,10.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,15.500000,9,33.333333,31.000000
05/09/2018 14:51,201801,GATWICK,DOMINICAN REPUBLIC,PUNTA CANA,BRITISH AIRWAYS PLC,S,27,0,0,14.814815,40.740741,11.111111,0.000000,0.000000,25.925926,0.000000,0.000000,7.407407,0.000000,0.000000,112.777778,18,88.888889,4.944444
